,snippet.topLevelComment.snippet.textDisplay,snippet.topLevelComment.snippet.publishedAt,sentiment
302,"['nooo', 'fav', 'actor', 'rip', 'worst', 'year']",2020-06-14T10:57:31Z,-1.0
5,"['youll', 'see', 'people', 'hospital', 'desperate', 'live', 'life', 'gift', 'precious', 'short', 'journey', 'treasure', 'ever', 'try', 'attempt', 'suicide', 'appreciate', 'breath']",2020-06-14T10:57:39Z,0.009090909090909094
370,"['sad', 'hear', 'news']",2020-06-14T10:57:47Z,-0.5
274,"['omg', 'cant', 'believe', 'sushant', 'singh', 'rajput', 'commit', 'suiciderip', 'worst', 'year', 'indian', 'history']",2020-06-14T10:57:58Z,-1.0
169,"['even', 'chiranjeevi', 'sarja']",2020-06-14T10:58:13Z,0.0
69,"['still', 'cant', 'believe', 'suicided', 'rip', 'sushanth']",2020-06-14T10:58:18Z,0.0
140,"['cant', 'believe', 'unhone', 'cheechore', 'movie', 'khud', 'act', 'krke', 'hume', 'ye', 'samjhaya', 'ki', 'suicide', 'solution', 'every', 'problem', 'aaj', 'unhone', 'ne', 'khud', 'hi', 'suicide', 'committee', 'kr', 'liya', 'apne', 'really', 'hume', 'bhi', 'garv', 'krne', 'ka', 'mauka', 'diya', 'logo', 'ko', 'ye', 'bhi', 'samjhaya', 'ki', 'bihari', 'ka', 'mtlb', 'sirf', 'gawar', 'gamcha', 'odhne', 'wale', 'log', 'ni', 'hote', 'wo', 'bhi', 'baki', 'sab', 'ki', 'trha', 'smart', 'ho', 'sakte', 'h', 'ya', 'really', 'aap', 'bhooot', 'hard', 'work', 'apne', 'khud', 'ke', 'dam', 'pe', 'apni', 'pehchan', 'banayi', 'mai', 'ye', 'bhi', 'janti', 'hu', 'ki', 'bihar', 'act', 'sing', 'dance', 'krna', 'kitna', 'mushkil', 'h', 'fir', 'bhi', 'mai', 'aapki', 'trha', 'apne', 'city', 'ka', 'name', 'rise', 'krungi', 'ek', 'singer', 'banke', 'youre', 'hero', 'inspiration', 'learn', 'much', 'thing', 'u', 'apply', 'life', 'love', 'home', 'city', 'patna', 'mai', 'aapka', 'intezar', 'karungiii', 'still', 'cant', 'believe']",2020-06-14T10:58:59Z,0.1704365079365079
225,"['sad', 'may', 'soul', 'rest', 'peace']",2020-06-14T10:59:06Z,-0.5
276,"['worst', 'year', 'really', 'admire', 'hard', 'workhe', 'good', 'actorrip']",2020-06-14T10:59:44Z,-0.09791666666666671
158,"['may', 'god', 'bless', 'heavean']",2020-06-14T10:59:45Z,0.0
269,['whyyyyyyyyy'],2020-06-14T10:59:46Z,0.0
305,"['shock', 'big', 'personality', 'actor', 'businessman', 'take', 'wrong', 'decision', 'rip', 'sushant', 'singh', 'rajput']",2020-06-14T11:00:29Z,-0.25
17,"['disgriefed', 'death', 'well', 'talented', 'actorno', 'word', 'tell', 'performance', 'movie', 'may', 'soul', 'rest', 'peace']",2020-06-14T11:00:40Z,0.7
181,"['big', 'loss', 'great', 'actor', 'miss', 'sushant', 'sir']",2020-06-14T11:00:58Z,0.4
15,"['cant', 'believe', 'happen', 'miss', 'u', 'sir']",2020-06-14T11:01:02Z,0.0
403,"['sad', 'news']",2020-06-14T11:01:16Z,-0.5
223,"['shock', 'yaar', 'rip']",2020-06-14T11:01:24Z,0.0
349,"['irfanrishisushant', 'dont', 'forget', 'still']",2020-06-14T11:01:26Z,0.0
266,"['hearth', 'break', 'sushantji']",2020-06-14T11:01:48Z,0.0
21,"['would', 'cry', 'ever', 'watch', 'movie', 'especially', 'm', 'dhoni']",2020-06-14T11:02:15Z,0.0
391,"['sad', 'sudhanth', 'make', 'big', 'mistake', 'rip']",2020-06-14T11:02:25Z,-0.25
68,"['really', 'shock', 'hear', 'news']",2020-06-14T11:02:56Z,0.2
37,"['legend', 'death', 'khan', 'kapoor', 'singh', 'rajput', 'rip']",2020-06-14T11:03:12Z,0.0
279,"['rip', 'sushant', 'singh', 'rajput', 'miss', 'u', 'interest', 'incredible', 'amaze', 'man', 'movie', 'simple', 'funny', 'point', 'inspire']",2020-06-14T11:03:20Z,0.3833333333333333
378,"['omg', 'sad', 'great', 'loss']",2020-06-14T11:04:03Z,0.15000000000000002
311,"['great', 'lose']",2020-06-14T11:04:06Z,0.8
87,"['rip', 'miss']",2020-06-14T11:04:16Z,0.0
314,"['sad', 'news', 'rip', 'sushan', 'singh']",2020-06-14T11:04:24Z,-0.5
113,"['rest', 'peace', 'dear', 'follow', 'pavithra', 'rishta', 'always', 'know', 'could', 'make', 'big', 'never', 'imagine', 'would', 'would', 'end', 'deeply', 'sadden', 'demise', 'love', 'malaysia', 'whoever', 'agar', 'help', 'chahiye', 'please', 'talk', 'someone']",2020-06-14T11:04:57Z,0.16666666666666666
346,"['everyone', 'listen', 'depression', 'joke']",2020-06-14T11:04:57Z,0.0
