,message,created_time,sentiment
815,"['may', 'soul', 'rest', 'eternal', 'peaceshushant']",2020-06-14T17:25:06+0000,0.0
816,"['infact', 'unbelievable']",2020-06-14T17:27:46+0000,-0.25
817,"['sad', 'hear', 'rest', 'peace']",2020-06-14T17:34:46+0000,-0.5
818,['rip'],2020-06-14T17:35:48+0000,0.0
819,"['sad', 'much', 'look', 'forward', 'love', 'act', 'pavitar', 'rishta', 'sad']",2020-06-14T17:37:46+0000,-0.075
820,"['muslim', 'hahaha', 'post']",2020-06-14T17:39:12+0000,0.2
821,"['miss', 'u']",2020-06-14T17:40:05+0000,0.0
822,"['rent', 'flat', 'lakh', 'per', 'month', 'b', 'cctv', 'camera', 'investigate', 'help', 'see', 'come', 'flat', 'door', 'bang', 'close', 'switch', 'lock', 'inside', 'force', 'hang', 'go', 'point', 'ponder']",2020-06-14T17:41:47+0000,-0.025
823,"['wish', 'someone', 'socalled', 'entertainment', 'industry', 'introduce', 'spiritual', 'side', 'life', 'unfulfilled', 'materialistic', 'desire', 'take', 'another', 'young', 'life', 'shame']",2020-06-14T17:44:41+0000,0.05
824,"['favourite', 'actor', 'go', 'sad', 'may', 'rest', 'peace']",2020-06-14T17:57:46+0000,-0.5
825,['rip'],2020-06-14T18:11:26+0000,0.0
826,['rip'],2020-06-14T18:13:02+0000,0.0
827,"['sad', 'news', 'rip']",2020-06-14T18:27:23+0000,-0.5
828,"['rip', 'sushant', 'singh', 'rajpoot', 'sad', 'news', 'remind', 'dialogue', 'aamir', 'khan', 'idots', 'must', 'listen']",2020-06-14T18:36:08+0000,-0.5
829,['rip'],2020-06-14T18:36:33+0000,0.0
830,"['love', 'movie', 'vibrant', 'personality', 'positive', 'vibe', 'send', 'outif', 'part', 'publicits', 'hard', 'come', 'term', 'losscant', 'imagine', 'family', 'friend', 'must', 'go', 'throughchallenging', 'time', 'indeed']",2020-06-14T18:41:10+0000,0.15056818181818182
831,"['rip', 'shock', 'sad']",2020-06-14T18:51:46+0000,-0.5
832,"['rip', 'sad']",2020-06-14T19:03:09+0000,-0.5
833,['true'],2020-06-14T19:21:10+0000,0.35
834,"['heartbroken', 'rip', 'lose', 'word']",2020-06-14T19:39:41+0000,0.0
835,['rip'],2020-06-14T20:17:25+0000,0.0
836,"['lord', 'god', 'happen', 'take', 'extreme', 'step', 'may', 'soul', 'find', 'peace', 'pray', 'soul']",2020-06-14T20:22:19+0000,-0.125
837,['rip'],2020-06-14T20:45:02+0000,0.0
838,"['start', 'watch', 'movie', 'yesterday', 'get', 'back']",2020-06-14T20:52:57+0000,0.0
839,"['work', 'hard', 'achieve', 'much', 'end', 'like', 'wah', 'tragic', 'loss', 'life', 'absolutely', 'shock']",2020-06-14T20:58:09+0000,-0.16041666666666665
840,"['nahi', 'pasand', 'dil', 'ko', 'esaliye', 'nahi', 'sine', 'pe', 'g']",2020-06-14T21:05:58+0000,0.0
841,['rip'],2020-06-14T21:20:12+0000,0.0
842,['rip'],2020-06-15T03:11:03+0000,0.0
843,"['sad', 'news']",2020-06-15T03:31:07+0000,-0.5
844,"['modi', 'kill', 'ompuri', 'two', 'year', 'ago', 'speak', 'favor', 'pakistan', 'modi', 'must', 'target']",2020-06-15T05:18:22+0000,0.0
845,"['real', 'life', 'bahot', 'kamjor', 'nikla']",2020-06-15T06:33:08+0000,0.2
846,"['sonali', 'shandilya', 'excite', 'marriage', 'take', 'place', 'november', 'yeari', 'think', 'come', 'know', 'murder', 'managerthat', 'could', 'one', 'reason', 'kill']",2020-06-15T06:40:51+0000,0.0
847,"['may', 'soul', 'rest', 'peace', 'paradise']",2020-06-15T07:03:40+0000,0.0
848,"['sad', 'rip']",2020-06-15T07:41:32+0000,-0.5
849,"['bollywood', 'ready', 'film', 'life']",2020-06-15T07:53:53+0000,0.2
850,"['young', 'man', 'many', 'work', 'plan', 'many', 'vista', 'span', 'many', 'race', 'could', 'run', 'shock', 'grief', 'reign', 'place', 'couldnt', 'help', 'give', 'solace', 'guilty', 'ashamed', 'lose', 'bud', 'star', 'leave', 'whole', 'humanity', 'scar', 'young', 'man', 'many', 'work', 'plan']",2020-06-15T08:03:21+0000,0.12222222222222223
851,['nice'],2020-06-15T09:55:04+0000,0.6
852,['ok'],2020-06-15T11:32:32+0000,0.5
853,"['om', 'shanti']",2020-06-15T11:36:16+0000,0.0
854,"['boom', 'brussss', 'sex', 'brus']",2020-06-15T12:15:38+0000,0.0
855,"['sad', 'newsrip', 'sir']",2020-06-15T12:34:23+0000,-0.5
856,"['kaushali', 'bandara', 'work']",2020-06-15T13:23:54+0000,0.0
857,"['sushant', 'intelligent', 'loner', 'dreamer', 'long', 'someone', 'fill', 'void', 'fulfil', 'dream', 'depress', 'fail', 'find', 'one', 'highly', 'talented', 'innovative', 'look', 'star', 'unrest', 'mind', 'void', 'life', 'take', 'life']",2020-06-15T13:28:03+0000,0.23055555555555554
858,['rip'],2020-06-15T14:10:23+0000,0.0
859,['rip'],2020-06-15T17:30:39+0000,0.0
860,"['sorry', 'family', 'friend', 'god', 'bless', 'soul']",2020-06-15T18:10:00+0000,-0.5
861,"['shock', 'news', 'feel', 'sad']",2020-06-15T20:35:39+0000,-0.5
862,"['rest', 'peace']",2020-06-16T18:08:37+0000,0.0
863,"['spoil', 'arijit', 'viveks', 'career', 'know', 'know', 'dangerous', 'politics', 'bollywood', 'launch', 'pakistani', 'artist', 'despite', 'ban', 'pakistani', 'artist', 'strictly', 'india', 'dil', 'diya', 'galla', 'song', 'sing', 'atif', 'aslam']",2020-06-16T18:21:34+0000,-0.6
864,['sad'],2020-06-18T05:39:34+0000,-0.5
865,"['vaibhav', 'shukla', 'teri', 'maa', 'ki', 'b', 'blky', 'teri', 'maa', 'ki', 'choot', 'mera', 'loraa', 'ab', 'sahe', 'h', 'lory', 'jc', 'shakal', 'k']",2020-06-20T09:33:15+0000,0.0
