,Reply,Published,sentiment
26,"['shashank', 'srivastava', 'need', 'showcase', 'identity', 'prove', 'u', 'r', 'free', 'think', 'read', 'article', 'constt']",2021-07-13T13:36:47Z,0.5106
145,"['arupananda', 'naik', 'vampanthi', 'apne', 'ap', 'ko', 'brave', 'hi', 'khte', 'hain', 'isliye', 'lekin', 'hote', 'nahi', 'hain', 'kyuki', 'vampanthi', 'ideology', 'ne', 'puri', 'duniya', 'main', 'milion', 'log', 'mar', 'diye', 'brave', 'vampanthi', 'ideology', 'ne']",2021-07-13T15:04:04Z,0.7783
146,"['rohit', 'suryavanshi', 'dakshinpanthi', 'kill', 'innocent', 'people', 'get', 'land', 'property', 'shamelessly', 'declare', 'good', 'brave']",2021-07-13T16:43:31Z,0.1531
147,"['rohit', 'suryavanshi', 'bjp', 'member', 'rioter', 'blame', 'highlight', 'crime', 'divert', 'mind', 'people']",2021-07-13T16:52:40Z,-0.5423
148,"['rohit', 'suryavanshi', 'death', 'murder', 'yr', 'darendra', 'fear', 'yr', 'patient', 'stan', 'hence', 'prove']",2021-07-13T16:55:57Z,-0.9153
255,"['say', 'particular', 'time', 'great', 'nationit', 'may', 'worst', 'nation', 'like', 'state', 'sponsered', 'terrorismi', 'leave', 'country', 'dirty', 'politics', 'dirty', 'mindset', 'people']",2021-07-13T16:59:44Z,-0.5423
149,"['rohit', 'suryavanshi', 'z', 'plus', 'security', 'holder', 'darendra', 'deny', 'straw', 'sipper', 'common', 'man', 'disease', 'show', 'braveness', 'swamy', 'appeal', 'maafinama', 'till', 'deathpeople', 'india', 'decide']",2021-07-13T17:04:20Z,0.0
256,"['god', 'reward', 'u', 'frji']",2021-07-13T17:29:57Z,0.7003
257,"['p', 'mishra', 'u', 'know', 'fund', 'put', 'disgrace', 'common', 'sense', 'common']",2021-07-13T19:55:34Z,-0.4939
93,"['yes', 'thats', 'body', 'float', 'river', 'also', 'kumb', 'mela', 'also', 'run', 'activist', 'cause', 'mass', 'covid', 'case']",2021-07-13T22:29:46Z,0.4019
41,"['main', 'stream', 'medium', 'voice', 'modi', 'ravish', 'brave', 'journalist', 'speak', 'truth']",2021-07-13T22:32:28Z,0.6908
73,['r'],2021-07-13T22:33:20Z,0.0
270,['cell'],2021-07-13T22:34:36Z,0.0
104,"['adani', 'want', 'adivasi', 'land', 'mine']",2021-07-13T22:36:05Z,0.0772
42,['r'],2021-07-13T22:36:40Z,0.0
286,['andhbhakt'],2021-07-13T22:37:10Z,0.0
14,"['check', 'talk', 'jrkhand', 'cm']",2021-07-13T22:40:02Z,0.0
11,['r'],2021-07-13T22:43:02Z,0.0
150,"['arupananda', 'naik', 'maharashtra', 'main', 'vampanthi', 'stan', 'mara', 'maharashtra', 'main', 'government', 'congress', 'shivsena', 'sharad', 'pawar', 'ki', 'hain', 'phir', 'bjp', 'kaha', 'se', 'aa', 'gai', 'bich', 'main', 'vampanthi', 'logic', 'waise', 'congress', 'shiv']",2021-07-14T15:33:13Z,0.0
151,"['arupananda', 'naik', 'puri', 'duniya', 'main', 'vampanthi', 'yo', 'ne', 'milion', 'log', 'maar', 'diye', 'apni', 'ideology', 'se', 'woh', 'kaya', 'tha', 'murder', 'riot', 'ya', 'phir', 'milion', 'logo', 'ka', 'tum', 'vampanthi', 'sukun', 'de', 'rahe']",2021-07-14T15:36:40Z,-0.8519
152,"['arupananda', 'naik', 'vampanthi', 'brave', 'hote', 'toh', 'milion', 'log', 'nahi', 'marte', 'puri', 'duniya', 'main', 'tum', 'vampanthi', 'itne', 'hi', 'ache', 'hote', 'toh', 'aj', 'sirf', 'kerala', 'mein', 'hi', 'government', 'hain', 'tum', 'vampanthi', 'ki', 'india', 'main', 'koi', 'vote', 'nahi', 'deta', 'tum', 'vampanthi', 'yo', 'ko', 'milion', 'lo']",2021-07-14T15:39:37Z,0.2023
153,"['rohit', 'suryavanshi', 'fake', 'app', 'gyan', 'whatsapp', 'university', 'bjp']",2021-07-14T16:46:35Z,-0.4767
154,"['rohit', 'suryavanshi', 'haha', 'ask', 'darendra', 'better', 'know', 'truth', 'cheap', 'rupee', 'andhbhakts', 'spread', 'fake', 'news', 'hate']",2021-07-14T16:48:31Z,0.1027
155,"['rohit', 'suryavanshi', 'call', 'right', 'winger', 'like', 'u', 'behind', 'murder', 'u', 'understand']",2021-07-14T16:54:55Z,-0.4939
156,"['rohit', 'suryavanshi', 'way', 'prodest', 'moment', 'someone', 'demand', 'maafinama', 'great', 'stan', 'remember', 'forever']",2021-07-14T16:57:12Z,0.5574
157,"['rohit', 'suryavanshi', 'darendra', 'give', 'vaccine', 'freely', 'country', 'make', 'image', 'responsible', 'death', 'right', 'winger', 'logic']",2021-07-14T17:07:19Z,0.0772
101,"['majority', 'suppress', 'minoritiesit', 'everywhere']",2021-07-14T22:04:21Z,0.0
431,"['rupesh', 'g', 'pragya', 'thakur', 'bomb', 'blast', 'queen', 'mp', 'bail', 'even', 'old', 'age', 'indiamrrupesh', 'please', 'request', 'give', 'proof', 'frstan', 'naxalitei', 'know', 'proofbjp', 'cellandhbakth', 'pragya', 'thakur', 'father', 'stan', 'p']",2021-07-15T02:26:20Z,-0.2263
432,"['dilip', 'kumar', 'hahah', 'pragya', 'thakur', 'kaun', 'haimujhe', 'toh', 'malum', 'nahi', 'bomb', 'blaster', 'master', 'blaster', 'father', 'nation', 'nathuram', 'godse']",2021-07-15T02:32:08Z,-0.4939
433,"['dilip', 'kumar', 'kashmir', 'mein', 'bjp', 'haar', 'gaya', 'bhaikashmir', 'believe', 'hi', 'nahi', 'karta', 'bjp', 'peiska', 'matlab', 'bjp', 'jhootha', 'haipragya', 'thakur', 'ko', 'yaad', 'karo', 'logon', 'bomb', 'blast', 'karna', 'wala', 'mp', 'haiaur', 'nathuram', 'godse', 'father', 'nation', 'hahahaprice', 'hike', 'gdp']",2021-07-15T02:35:18Z,-0.4939
434,"['rupesh', 'g', 'aur', 'pragya', 'thakur', 'bomb', 'blast', 'kiya']",2021-07-15T02:35:51Z,-0.4939
196,"['rupesh', 'g', 'proof', 'de', 'pehletu', 'bjp', 'ka', 'dalal', 'hai', 'kyaproof', 'de', 'bhaiproof', 'ke', 'bina', 'u', 'investigatotshow', 'u', 'license', 'give', 'u', 'proof', 'return', 'thankyou']",2021-07-15T02:45:51Z,0.0
435,"['david', 'debbarma', 'gdp', 'hoga', 'hi', 'corona', 'tera', 'baap', 'chaina', 'ne', 'jo', 'bhej', 'diya']",2021-07-15T04:33:46Z,0.0
436,"['dilip', 'kumar', 'gdp', 'go', 'demonetizationnot', 'coronaand', 'corona', 'affect', 'affect', 'around', 'world', 'stfu']",2021-07-15T04:54:01Z,0.0
437,"['david', 'debbarma', 'kyu', 'beta', 'kitna', 'paisa', 'tera', 'dub', 'gaya', 'dharmantar', 'karne', 'main', 'bahut', 'problem', 'hua', 'hoga', 'na', 'tum', 'log', 'ko', 'bina', 'paisa', 'ka', 'dharmantar', 'karna', 'possible', 'nahi', 'hai', 'samjhta', 'hu', 'tera', 'dukh', 'hahahah', 'gdp', 'hone', 'se', 'yesa', 'kr', 'raha', 'hai', 'jaise', 'bahut', 'desh', 'ka', 'chinta', 'ha']",2021-07-15T05:17:22Z,-0.0772
258,"['aqeel', 'khan', 'hisab', 'se', 'dikha', 'kay', 'hafiz', 'say', 'masood', 'azar', 'yasin', 'malik', 'aaj', 'tak', 'jinda', 'kaise']",2021-07-15T05:59:41Z,0.0
158,"['md', 'saif', 'ali', 'puri', 'zindagi', 'ghar', 'ke', 'andar', 'chup', 'chup', 'kar', 'zindagi', 'katni', 'padegi', 'woh', 'halat', 'ho', 'jayegi', 'agar', 'mere', 'bare', 'main', 'pata', 'kar', 'liya', 'toh', 'ja', 'beta', 'zindagi', 'ke', 'moj', 'le', 'nhi', 'toh', 'zindagi', 'kam', 'kar', 'duga', 'teri']",2021-07-15T15:14:58Z,0.0
159,"['arupananda', 'naik', 'jab', 'vampanthi', 'ki', 'pol', 'khulti', 'hai', 'toh', 'ushe', 'sab', 'fake', 'hi', 'lagta', 'hain', 'waise', 'bhi', 'vampanthi', 'yo', 'ne', 'phd', 'kar', 'rahi', 'hain', 'jhooth', 'bolne', 'main', 'vampanthi', 'yo', 'ne', 'puri', 'duniya', 'main', 'apni', 'secular', 'ideology', 'se', 'milion', 'log', 'maar', 'diye', 'ye', 'kaya', 'tha', 'gareebi', 'mita']",2021-07-15T15:31:23Z,-0.4767
160,"['rohit', 'suryavanshi', 'secularism', 'pride', 'india', 'give', 'country', 'international', 'fame', 'dictator', 'bos', 'understand']",2021-07-15T15:47:50Z,0.6486
713,"['sanjay', 'singha', 'truth', 'still', 'sameand', 'surprisingly', 'seem', 'depth', 'either', 'observation', 'analysis', 'say', 'whole', 'system', 'wrong', 'back', 'let', 'wrong', 'happen', 'category', 'people']",2021-07-15T17:47:13Z,-0.4019
714,"['sanjay', 'singha', 'moreover', 'find', 'something', 'wrong', 'get', 'naxalites', 'eliminate', 'neither', 'accept', 'constitution', 'law', 'land', 'really', 'want', 'accept', 'fact', 'legally', 'naxalites', 'brand', 'outlaw']",2021-07-15T17:51:37Z,-0.6678
715,"['sanjay', 'singha', 'hi', 'desh', 'ke', 'logon', 'ko', 'khatm', 'kiya', 'poor', 'try', 'twist', 'fact', 'case', 'imprison', 'bring', 'trial', 'people', 'suspect', 'manslaughter', 'indian', 'k']",2021-07-15T17:58:23Z,-0.6486
99,"['arup', 'giri', 'trust', 'rat', 'zero', 'star']",2021-07-15T20:27:41Z,0.5106
1042,"['rohit', 'suryavanshi', 'one', 'laugh', 'apartheid', 'joke']",2021-07-15T20:29:55Z,0.7003
1043,"['comment', 'section', 'speak', 'without', 'oxygen', 'justice', 'fr', 'stan']",2021-07-15T20:32:21Z,-0.4168
716,"['amit', 'kj', 'wrf', 'comment', 'follow', 'sum', 'total', 'glib', 'talk', 'caste', 'system', 'crude', 'brutal', 'reality', 'happen', 'continue', 'happen', 'acceptance', 'denial', 'go', 'change', 'course', 'event']",2021-07-16T07:12:07Z,-0.7003
717,"['amit', 'kj', 'incarcerate', 'naxalites', 'problem', 'never', 'problem', 'brand', 'anybody', 'one', 'formal', 'proof', 'deny', 'basic', 'human', 'right', 'bring', 'insane', 'law', 'target', 'certain', 'set', 'individual', 'fall', 'line']",2021-07-16T07:19:00Z,-0.8126
718,"['sanjay', 'singha', 'level', 'understand', 'would', 'certainly', 'see', 'hardcore', 'criminal', 'either', 'bail', 'never', 'get', 'charge', 'sheet']",2021-07-16T07:44:44Z,-0.25
719,"['sanjay', 'singha', 'want', 'indian', 'get', 'imprison', 'arrest', 'indian', 'foreigner', 'ine', 'enough', 'word', 'wisdom', 'logic']",2021-07-16T07:46:10Z,0.3182
720,"['sanjay', 'singha', 'caste', 'system', 'exist', 'people', 'like', 'motive', 'job', 'casteismall', 'thank', 'people', 'like', 'live', 'india', 'make', 'live', 'create', 'non', 'existent', 'divide', 'among', 'people', 'people', 'like']",2021-07-16T07:50:58Z,0.8779
721,"['amit', 'kj', 'creature', 'belie', 'manipulate', 'evil', 'impact', 'caste', 'discrimination', 'time', 'immemorial', 'till', 'date', 'lecture', 'twist', 'whatever', 'complaint', 'saffron', 'bond', 'slave', 'brainless', 'zombie', 'never', 'acknowledge', 'reali']",2021-07-16T08:08:26Z,-0.765
722,"['amit', 'kj', 'reckon', 'see', 'citizen', 'target', 'without', 'proof', 'band', 'terrorist', 'kudos', 'kind', 'abuse', 'term', 'terrorism']",2021-07-16T08:11:34Z,0.1625
723,"['amit', 'kj', 'people', 'like', 'create', 'caste', 'system', 'wow', 'fib', 'ludicrous', 'endless', 'people', 'like', 'milk', 'whole', 'caste', 'system', 'enjoy', 'others', 'torture', 'century', 'even', 'acknowledge', 'caste', 'di']",2021-07-16T08:29:16Z,0.7717
724,"['amit', 'kj', 'want', 'indian', 'get', 'arrest', 'want', 'random', 'indian', 'question', 'govt', 'arrest', 'vendetta', 'run', 'system', 'become', 'fashion', 'lately', 'difference', 'bu']",2021-07-16T09:59:39Z,-0.4939
0,"['year', 'old', 'manand', 'accuse', 'overthrow', 'democracy', 'government', 'army', 'control', 'afraid', 'old', 'man', 'itni', 'darthi', 'hain', 'hamari', 'inch', 'ka', 'government', 'ek', 'year', 'ki', 'aadmi', 'se', 'hipocrisy', 'ki', 'bhi', 'seema', 'hoti', 'hain']",2021-07-16T17:10:55Z,-0.2023
438,"['thahira', 'creation', 'nahi', 'karega']",2021-07-17T03:11:54Z,0.2732
161,"['arupananda', 'naik', 'joke', 'history', 'vampanthi', 'ideology', 'secularism', 'ki', 'baate', 'kar', 'rahe', 'hain', 'lekin', 'vampanthi', 'ne', 'ye', 'nahi', 'bataya', 'ki', 'ish', 'vampanthi', 'secular', 'ideology', 'ne', 'puri', 'duniya', 'india', 'main', 'milion', 'log', 'kyu', 'maar', 'diye', 'jab', 'ideology', 'secular']",2021-07-17T10:53:24Z,0.296
162,"['rohit', 'suryavanshi', 'seculariam', 'tujhe', 'samajh', 'mein', 'nahi', 'ayegahate', 'failao', 'tumlog', 'aur', 'saja', 'mile', 'dusro', 'korightwinger', 'hitler', 'ko', 'janta', 'hai', 'na', 'tu', 'akhir', 'mein', 'khudkusi', 'ki', 'thi', 'usnenafrat', 'aur', 'jhoot', 'failane', 'ke', 'alawa', 'kuchh', 'kam', 'nahi', 'tum', 'r', 'walon', 'kasha']",2021-07-17T11:23:45Z,0.0
177,"['naxal', 'backer', 'dy']",2021-07-17T13:35:45Z,0.0
178,"['nit', 'dandi', 'would', 'one', 'day', 'even', 'parent', 'gon', 'na', 'feel', 'sad', 'rather', 'sense', 'relief']",2021-07-17T17:20:04Z,0.0
179,"['bikash', 'rak', 'u', 'like', 'wisehave', 'u', 'ever', 'try', 'understand', 'pain', 'family', 'hundred', 'police', 'personnel', 'kill', 'arrogant', 'naxals']",2021-07-17T17:24:58Z,-0.8658
180,"['nit', 'dandi', 'know', 'fact', 'indeed', 'naxal', 'supporter', 'even', 'call', 'govt', 'able', 'prove', 'yet', 'jump', 'gun']",2021-07-17T17:32:54Z,-0.0772
725,"['demon', 'agent', 'conscience', 'devoid', 'god', 'spirit', 'need', 'sleep', 'need', 'prayer', 'god', 'grant', 'repentance', 'deliver', 'illegal', 'dominion', 'lucifer', 'wicked', 'spirit', 'use', 'mind', 'body', 'deceive', 'blind', 'eye', 'slave', 'demon', 'god', 'make', 'himans', 'like', 'love', 'u', 'give', 'u', 'world', 'create', 'free', 'may', 'share', 'everything', 'especially', 'nots', 'love', 'god', 'love', 'human', 'proof', 'human', 'demon', 'occupy', 'personality', 'desperately', 'need', 'forgiveness', 'deliverance', 'like', 'brutal', 'murder', 'god', 'execute', 'righteous', 'judgment', 'earth', 'may', 'know', 'human', 'live', 'god', 'heaven', 'father', 'also', 'righteous', 'judge', 'whose', 'eternal', 'throne', 'establish', 'righteousnes', 'justice', 'praise', 'jesus', 'love', 'saviour']",2021-07-17T22:45:40Z,0.9842
726,"['supreme', 'court', 'authority', 'strike', 'article', 'sad', 'state', 'affair', 'gall', 'see', 'carry', 'tha', 'supreme', 'court', 'authority', 'see', 'criminal', 'lie', 'nerve', 'put', 'behind', 'jail', 'corrupt', 'sarkars', 'innocent', 'human', 'jail', 'rot', 'kill', 'allow', 'languish', 'jail', 'actually', 'amount', 'desth', 'slow', 'torture', 'vow', 'hat', 'truly', 'supreme', 'court', 'god', 'watch', 'run', 'parience', 'heavenly', 'verdict', 'wonder']",2021-07-17T22:56:03Z,0.8271
727,"['sumba', 'jumba', 'dumy', 'ignorant', 'know', 'god', 'none', 'jesus', 'christ', 'god', 'demon', 'almighty', 'god', 'make', 'heaven', 'esrth', 'call', 'jesus', 'christ', 'god', 'call', 'antichrist', 'go', 'read', 'bible']",2021-07-17T23:07:19Z,0.8225
728,"['sumba', 'jumba', 'stick', 'bad', 'brsin', 'one', 'help', 'see', 'truth', 'blind', 'man', 'lead', 'blind', 'fall', 'ditch']",2021-07-17T23:11:53Z,-0.5994
729,"['sumba', 'jumba', 'go', 'genesis', 'read', 'abram', 'sarai', 'sithai', 'two', 'people', 'ram', 'sithai', 'hindu', 'ibrahim', 'saarah', 'muslim', 'abraham', 'sarah', 'jew', 'christian', 'ignorant', 'history', 'history', 'begin', 'th']",2021-07-17T23:33:09Z,-0.2732
181,"['nit', 'dandi', 'evidence', 'prove', 'alliance', 'naxals', 'way', 'gloat', 'ail', 'kill', 'saffron', 'brigade', 'kill', 'helpless', 'people', 'get', 'sadistically', 'happy', 'spineless']",2021-07-18T01:52:26Z,-0.8658
730,"['dorothy', 'sayee', 'hi', 'dorothyi', 'respect', 'thoughtsbut', 'think', 'ram', 'abram', 'discus', 'religion', 'herethis', 'place']",2021-07-18T02:58:57Z,0.4767
39,"['nit', 'dandi', 'get', 'lose', 'eff', 'blood', 'lust', 'troll']",2021-07-18T03:39:15Z,-0.4019
40,"['sanjay', 'singha', 'u', 'get', 'lostu', 'people', 'know', 'pain', 'fmlys', 'police', 'personnel', 'kill', 'naxalspeople', 'like', 'u', 'r', 'spread', 'hatred']",2021-07-18T03:44:41Z,-0.8934
746,"['sakil', 'ahmed', 'name', 'youtube', 'channel', 'use', 'name', 'care', 'name', 'show', 'name', 'youtube', 'show', 'manfulness', 'lol']",2021-07-18T16:29:00Z,0.7184
747,"['arupananda', 'naik', 'neither', 'chamche', 'rohit', 'sardana', 'arun', 'jaitley', 'atal', 'ji', 'sushma', 'simple', 'reaction', 'respect', 'others', 'get', 'respect']",2021-07-18T16:31:16Z,0.7351
748,"['watch', 'linkdo', 'spread', 'fake', 'newsok']",2021-07-18T16:53:22Z,-0.4767
749,"['watch', 'person', 'sardana', 'le', 'rioterand', 'alive', 'pl', 'plz', 'spread', 'fake', 'news']",2021-07-18T16:57:52Z,-0.0516
750,"['arupananda', 'naik', 'fake', 'news', 'eloborate']",2021-07-18T17:24:18Z,-0.4767
751,"['arupananda', 'naik', 'hate', 'modi', 'much', 'want', 'least', 'honest', 'think', 'news', 'really', 'correct', 'tell', 'half', 'truth', 'cross', 'check', 'everything']",2021-07-18T17:38:18Z,-0.5862
752,"['arupananda', 'naik', 'need', 'spread', 'fake', 'news', 'confident', 'right']",2021-07-18T17:39:07Z,0.0258
753,"['arupananda', 'naik', 'talk', 'fact', 'random', 'accusation']",2021-07-18T17:39:42Z,-0.25
731,"['saurabh', 'dave', 'electricity', 'first', 'discover', 'people', 'scar', 'death', 'reject', 'others', 'continue', 'use', 'everyone', 'begin', 'thank', 'discoverer', 'natural', 'tendency', 'human', 'reject', 'anything', 'new', 'rejec']",2021-07-19T07:40:49Z,-0.6486
732,"['dorothy', 'sayee', 'say', 'place', 'religious', 'discussion', 'ever', 'ask', 'believeit', 'personal', 'meand', 'want', 'third', 'person', 'please', 'discus', 'thing']",2021-07-19T07:47:50Z,0.3818
733,"['saurabh', 'dave', 'understand', 'everything', 'begin', 'god', 'genesis', 'tell', 'u', 'jeremiah', 'sovereign', 'lord', 'speak', 'prophet', 'lord', 'god', 'flesh', 'mankind', 'anything', 'hard', 'genesis']",2021-07-19T07:54:08Z,0.4215
182,"['nia', 'stand', 'quotno', 'information', 'availablequot']",2021-07-19T07:55:57Z,0.0
183,"['sanjay', 'singha', 'fight', 'others', 'still', 'position', 'fr', 'stan', 'go', 'fulfil', 'purpose', 'jesus', 'say', 'quotwell', 'do', 'son', 'enter', 'kingdom', 'god', 'live', 'eternal', 'bliss']",2021-07-19T07:59:48Z,0.4939
754,"['watch', 'itwhy', 'hate', 'someone', 'bear', 'lier', 'least', 'name', 'sell', 'tea', 'sell', 'country']",2021-07-19T09:49:44Z,-0.5719
755,"['watch', 'keep', 'confidence', 'fake', 'news', 'limit']",2021-07-19T09:51:38Z,0.0516
756,"['watch', 'spread', 'hate', 'help', 'godi', 'anchor', 'call', 'innocent', 'modi', 'tomato', 'pakistan', 'call', 'master', 'stroke', 'become', 'bharat', 'call', 'nationalist', 'divert', 'topic']",2021-07-19T10:01:29Z,0.1027
757,"['watch', 'someone', 'praise', 'powerless', 'death', 'hate', 'news', 'come', 'write', 'something', 'bad', 'weak', 'person', 'deny', 'straw', 'bjp', 'put', 'certificate', 'half', 'year', 'pass', 'nothing']",2021-07-19T10:11:04Z,-0.9432
758,"['arupananda', 'naik', 'crazy', 'accuse', 'proof', 'lol', 'keep', 'accuse', 'work', 'give', 'one', 'proof', 'talk']",2021-07-19T10:27:02Z,-0.296
759,"['arupananda', 'naik', 'abe', 'paagal', 'ho', 'gaya', 'h', 'kya', 'fake', 'news', 'fake', 'news', 'bta', 'na', 'kon', 'si', 'fake', 'news', 'news', 'true', 'know', 'counter', 'randomly', 'cry']",2021-07-19T10:29:56Z,-0.8625
760,"['arupananda', 'naik', 'whoever', 'expose', 'dalal', 'medium', 'godi', 'medium', 'someone', 'vote', 'modi', 'bhakt', 'get', 'proof', 'anything', 'rubbish', 'kumar', 'know', 'big', 'liar', 'name', 'everyone', 'ha']",2021-07-19T10:31:59Z,-0.3612
761,"['watch', 'crazy', 'accuse', 'murder', 'innocent', 'people', 'without', 'proof']",2021-07-19T10:47:35Z,-0.7579
762,"['watch', 'fake', 'news', 'fakegive', 'proof', 'want', 'see', 'news', 'make', 'fake', 'allegationsbut', 'laugh', 'human']",2021-07-19T10:50:54Z,-0.3182
763,"['arupananda', 'naik', 'haha', 'accusation', 'nothing']",2021-07-19T11:56:12Z,0.25
764,"['arupananda', 'naik', 'abe', 'news', 'nhi', 'ye', 'court', 'ne', 'kaha', 'h', 'court', 'ko', 'nhi', 'manta', 'kya', 'court', 'ne', 'bola', 'h', 'ki', 'iske', 'link', 'maoist', 'k', 'sath', 'h']",2021-07-19T12:18:29Z,0.0
765,"['watch', 'abe', 'court', 'ne', 'kab', 'aisa', 'kaha', 'fake', 'fake', 'fake']",2021-07-19T12:35:47Z,-0.8519
766,"['watch', 'abe', 'link', 'toh', 'nahi', 'bheja', 'aur', 'kya', 'chutiyapa', 'dikha', 'raha', 'hai']",2021-07-19T12:37:09Z,0.0
767,"['arupananda', 'naik', 'court', 'ne', 'ko', 'kaha']",2021-07-19T12:48:54Z,0.0
768,"['arupananda', 'naikek', 'maoist', 'k', 'liye', 'tera', 'rubbish', 'ansu', 'baha', 'rha', 'h']",2021-07-19T12:49:52Z,0.0
27,"['love', 'india', 'know', 'court', 'quotgovt', 'handquotby', 'logic', 'court', 'give', 'verdict', 'govt', 'favour', 'one', 'also', 'say', 'court', 'hand', 'congress']",2021-07-19T12:54:20Z,0.8979
28,"['court', 'give', 'verdict', 'favour', 'court', 'sell', 'neutral', 'lol']",2021-07-19T12:56:58Z,0.743
100,['maoist'],2021-07-19T13:05:38Z,0.0
769,"['arupananda', 'naik', 'google', 'par', 'search', 'kar', 'quotstan', 'swamy', 'maoist', 'toiquotjo', 'pahli', 'link', 'mile', 'u', 'par', 'click', 'kar', 'k', 'padh', 'le']",2021-07-19T13:10:18Z,0.0
770,"['arupananda', 'naik', 'yes', 'bro', 'court', 'say', 'know', 'ravish', 'ji', 'tell', 'u']",2021-07-19T13:11:48Z,0.4019
771,"['watch', 'link', 'bhej', 'sakta', 'hai', 'kya']",2021-07-19T14:26:48Z,0.0
772,"['watch', 'maine', 'toh', 'aansu', 'nahi', 'dekha', 'lekin', 'modi', 'ka', 'dekha', 'tha', 'aansu', 'tune', 'bhi', 'dekha', 'hoga', 'bhul', 'gaya', 'hoga']",2021-07-19T14:28:04Z,0.0
773,"['chandra', 'niketan', 'bro', 'court', 'say', 'atleast', 'link', 'de', 'oppose', 'modijilogon', 'ka', 'support', 'se', 'darke', 'dusra', 'kuchh', 'soch', 'rahe', 'honge']",2021-07-19T14:30:15Z,0.4019
774,"['arupananda', 'naik', 'main', 'link', 'bhej', 'deta', 'lekin', 'link', 'wale', 'comment', 'apne', 'aap', 'delete', 'ho', 'jate', 'h', 'go', 'par', 'ba', 'quotstan', 'swamy', 'maoist', 'toiquot', 'search', 'kar', 'ke', 'pahla', 'hi', 'article', 'h']",2021-07-19T14:42:48Z,0.0
775,"['chandra', 'niketan', 'ravish', 'ji', 'tell', 'thing', 'like', 'ravish', 'ji', 'tell', 'single', 'news', 'happen', 'bangal']",2021-07-19T14:44:15Z,0.3612
776,"['arupananda', 'naik', 'link', 'detect', 'hote', 'hi', 'automatically', 'delete', 'ho', 'jata', 'h', 'comment', 'ndtv', 'nhi', 'chahta', 'ki', 'kisi', 'dusre', 'website', 'ka', 'link', 'share', 'ho', 'tum', 'khud', 'kar', 'k', 'dekh', 'lo', 'wo', 'comment', 'keval', 'tumhe', 'dikhayi', 'dega', 'aur', 'kisi', 'ko', 'nhi']",2021-07-19T14:46:51Z,0.296
777,"['watch', 'maine', 'wo', 'padha', 'still', 'doubt', 'modi', 'popularity', 'high', 'democratically', 'elect', 'governmentafter', 'arrest', 'stan', 'swamy', 'get', 'popularitydo', 'really', 'think', 'anyone', 'non', 'popular', 'bharat', 'overthrow', 'democratically', 'elect']",2021-07-19T15:02:57Z,0.25
608,"['rupesh', 'g', 'wah', 'kya', 'confidence', 'hai', 'aap', 'mein', 'even', 'without', 'evidence']",2021-07-19T15:47:48Z,0.5106
778,"['arupananda', 'naik', 'say', 'leave', 'cause', 'believe', 'try', 'want', 'defeat', 'modi', 'defeat', 'democratically', 'problem', 'b']",2021-07-19T15:54:01Z,-0.8225
779,"['arupananda', 'naik', 'uapa', 'apply', 'party', 'party', 'conspire', 'quotmaoistsquot', 'defeat', 'try', 'democratically']",2021-07-19T15:56:21Z,0.34
609,"['neelam', 'herenz', 'aap', 'logon', 'ka', 'desh', 'ko', 'virodh', 'karne', 'ka', 'confidence', 'bhi', 'lajawab', 'haiaap', 'jaise', 'librandoo', 'ko', 'sirf', 'hindu', 'galat', 'dikhta', 'hai', 'kabhi', 'koi', 'naxalilibrandoo', 'islam', 'ya', 'fir', 'christianity', 'pe', 'kabhi', 'bola', 'hai', 'kya', 'kabhi', 'bolenge', 'nahihindu', 'virodh', 'aur']",2021-07-19T15:57:04Z,0.5106
780,"['watch', 'maoist', 'overthrow', 'government', 'country', 'like', 'bharat', 'silly', 'logic']",2021-07-19T17:03:37Z,0.3818
781,"['watch', 'bjp', 'allege', 'party', 'conspiracy', 'maoist']",2021-07-19T17:05:40Z,-0.1779
782,"['arupananda', 'naikoh', 'please', 'ask', 'silly', 'question', 'like', 'truth', 'get', 'itof', 'course', 'like', 'indira', 'gandhi', 'terminate', 'like', 'rajiv', 'gandhi', 'terminate', 'someone', 'must', 'conspire', 'end', 'succeed']",2021-07-19T17:26:20Z,0.9246
783,"['arupananda', 'naik', 'bjp', 'give', 'evidence', 'link', 'party', 'allege', 'different', 'evidencesif', 'evidence', 'link', 'party', 'must', 'visit', 'court']",2021-07-19T17:27:19Z,0.6597
784,"['watch', 'silly', 'talk', 'go', 'mind', 'understandmodi', 'donand', 'security', 'standard', 'higher', 'previous', 'daysdrones', 'premise', 'km', 'pm', 'go', 'conduct', 'rally', 'visit']",2021-07-20T04:00:46Z,0.3612
785,"['watch', 'bombay', 'high', 'court', 'say', 'respect', 'struggle']",2021-07-20T04:07:49Z,0.2023
786,"['arupananda', 'naik', 'power', 'also', 'increase', 'time', 'attacker', 'also', 'ultramodern', 'weapon', 'say', 'worry', 'anything', 'happen', 'conspire', 'tension', 'free', 'bec']",2021-07-20T04:42:46Z,-0.6705
787,"['arupananda', 'naik', 'terrorist', 'want', 'kill', 'modi', 'worry', 'national', 'agency', 'investigate', 'keep', 'eye', 'terrrist', 'activity', 'fool']",2021-07-20T04:46:02Z,-0.9423
788,"['arupananda', 'naiknow', 'mercury', 'jupiter', 'saturn', 'wan', 'na', 'talk', 'talk', 'whataboutism', 'good']",2021-07-20T04:47:55Z,0.4404
